,gameNameKr,gameName,streamerId,streamId,viewer,gameId,startDate,hour
177,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
178,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,22
179,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
180,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
181,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
182,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
183,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
184,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
185,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
186,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
187,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
188,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
189,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
190,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
191,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
192,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
193,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,22
194,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,22
195,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,22
196,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,22
197,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,22
198,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
199,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
200,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
201,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
202,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
203,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
204,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
205,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
206,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
207,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
208,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
209,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
210,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
211,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
212,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
213,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,23
214,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
215,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
216,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
217,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,23
218,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
219,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
220,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
221,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
222,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
223,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
224,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
225,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
226,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
227,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
228,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,0
229,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
230,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
231,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
232,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
233,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
234,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
235,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
236,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
237,WOW,WOW,901019s,232038952,3,00040011,2021-03-28 14:59:10.796026,0
238,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,1
239,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,1
240,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,1
241,WOW,WOW,901019s,232038952,2,00040011,2021-03-28 14:59:10.796026,1
242,WOW,WOW,901019s,232038952,1,00040011,2021-03-28 14:59:10.796026,1
243,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
244,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
245,토크/캠방,토크/캠방,901019s,232061529,2,00130000,2021-03-29 15:02:16.026142,15
246,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
247,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
248,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
249,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
250,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
251,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
252,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
253,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
254,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
255,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
256,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
257,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
258,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
259,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,15
260,토크/캠방,토크/캠방,901019s,232061529,2,00130000,2021-03-29 15:02:16.026142,15
261,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
262,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,15
263,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
264,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,16
265,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
266,토크/캠방,토크/캠방,901019s,232061529,2,00130000,2021-03-29 15:02:16.026142,16
267,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,16
268,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,16
269,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
270,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
271,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
272,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
273,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
274,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
275,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
276,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
277,토크/캠방,토크/캠방,901019s,232061529,1,00130000,2021-03-29 15:02:16.026142,16
278,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
279,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
280,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
281,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
282,토크/캠방,토크/캠방,901019s,232061529,0,00130000,2021-03-29 15:02:16.026142,16
283,WOW,WOW,901019s,232061529,0,00040011,2021-03-29 15:02:16.026142,17
284,WOW,WOW,901019s,232061529,0,00040011,2021-03-29 15:02:16.026142,17
285,WOW,WOW,901019s,232061529,0,00040011,2021-03-29 15:02:16.026142,17
286,WOW,WOW,901019s,232061529,0,00040011,2021-03-29 15:02:16.026142,17
287,WOW,WOW,901019s,232061529,0,00040011,2021-03-29 15:02:16.026142,17
288,WOW,WOW,901019s,232061529,0,00040011,2021-03-29 15:02:16.026142,17
289,WOW,WOW,901019s,232061529,1,00040011,2021-03-29 15:02:16.026142,17
290,WOW,WOW,901019s,232061529,1,00040011,2021-03-29 15:02:16.026142,17
291,WOW,WOW,901019s,232061529,1,00040011,2021-03-29 15:02:16.026142,17
292,WOW,WOW,901019s,232061529,1,00040011,2021-03-29 15:02:16.026142,17
293,WOW,WOW,901019s,232061529,2,00040011,2021-03-29 15:02:16.026142,17
294,WOW,WOW,901019s,232061529,2,00040011,2021-03-29 15:02:16.026142,17
295,WOW,WOW,901019s,232061529,2,00040011,2021-03-29 15:02:16.026142,17
296,WOW,WOW,901019s,232061529,2,00040011,2021-03-29 15:02:16.026142,17
